name	type	type2	code	alternateGfx	namestr	version	compactsave	rarity	spawnable	mindam	maxdam	1or2handed	2handed	2handmindam	2handmaxdam	minmisdam	maxmisdam	rangeadder	speed	StrBonus	DexBonus	reqstr	reqdex	durability	nodurability	level	levelreq	cost	gamble cost	magic lvl	auto prefix	OpenBetaGfx	normcode	ubercode	ultracode	wclass	2handedwclass	component	hit class	invwidth	invheight	stackable	minstack	maxstack	spawnstack	flippyfile	invfile	uniqueinvfile	setinvfile	hasinv	gemsockets	gemapplytype	special	useable	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	quivered	lightradius	belt	quest	questdiffcheck	missiletype	durwarning	qntwarning	gemoffset	bitfield1	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	Nameable	PermStoreItem
Long Battle Bow	bow		lbb	lbb	lbb	0		1	1	0	0	0	1	5	26	0	0	0	10	0	50	8	21	52	1	23	0	3090	110958	0	328		lbb	8l8	6l7	bow	bow	6	bow	2	4	0	0	0	0	flplbb	invlbb			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Short War Bow	bow		swb	sbb	swb	0		1	1	0	0	0	1	9	23	0	0	0	0	0	54	10	26	57	1	27	0	5000	187040	0	328		swb	8sw	6sw	bow	bow	6	bow	2	3	0	0	0	0	flpswb	invswb	invswbu	invswbu	1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	1	1	1	1	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Long War Bow	bow		lwb	lbb	lwb	0		1	1	0	0	0	1	6	34	0	0	0	10	0	58	12	31	66	1	31	0	7150	288568	0	328		lwb	8lw	6lw	bow	bow	6	bow	2	4	0	0	0	0	flplwb	invlwb			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	1	1	1	1	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Edge Bow	bow		8sb	sbw	8sb	0		1	1	0	0	0	1	10	31	0	0	0	5	0	62	14	37	24	1	30	19	1200	79520	0	328		sbw	8sb	6sb	bow	bow	6	bow	2	3	0	0	0	0	flpsbw	invedgb			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Razor Bow	bow		8hb	sbw	8hb	0		1	1	0	0	0	1	13	37	0	0	0	-10	0	66	17	43	38	1	33	22	2700	142352	0	328		hbw	8hb	6hb	bow	bow	6	bow	2	3	0	0	0	0	flphbw	invrzbw			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Cedar Bow	bow		8lb	lbw	8lb	0		1	1	0	0	0	1	16	48	0	0	0	0	0	70	20	50	33	1	35	25	3540	183568	0	328		lbw	8lb	6lb	bow	bow	6	bow	2	4	0	0	0	0	flplbw	invcdbw	inv8lbu	inv8lbu	1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Double Bow	bow		8cb	lbw	8cb	0		1	1	0	0	0	1	18	46	0	0	0	-10	0	74	23	57	43	1	39	27	4962	266018	0	328		cbw	8cb	6cb	bow	bow	6	bow	2	3	0	0	0	0	flpcbw	invdbbw	invcbwu	invcbwu	1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Short Siege Bow	bow		8s8	sbb	8s8	0		1	1	0	0	0	1	21	53	0	0	0	0	0	78	26	65	48	1	43	27	6870	384618	0	328		sbb	8s8	6s7	bow	bow	6	bow	2	3	0	0	0	0	flpsbb	invsbb	inv8s8u	inv8s8u	1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Long Siege Bow	bow		8l8	lbb	8l8	0		1	1	0	0	0	1	19	70	0	0	0	10	0	82	29	73	52	1	46	27	9870	565622	0	328		lbb	8l8	6l7	bow	bow	6	bow	2	4	0	0	0	0	flplbb	invlsbw			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Rune Bow	bow		8sw	sbb	8sw	0		1	1	0	0	0	1	24	63	0	0	0	0	0	86	32	82	57	1	49	27	15600	916608	0	328		swb	8sw	6sw	bow	bow	6	bow	2	3	0	0	0	0	flpswb	invrubw	invswbu	invswbu	1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Gothic Bow	bow		8lw	lbb	8lw	0		1	1	0	0	0	1	21	84	0	0	0	10	0	90	36	91	66	1	52	27	22050	1348032	0	328		lwb	8lw	6lw	bow	bow	6	bow	2	4	0	0	0	0	flplwb	invlwb			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Spider Bow	bow		6sb	sbw	6sb	100		1	1	0	0	0	1	36	88	0	0	0	5	0	94	40	101	24	1	55	45	42182	2665610	0	328		sbw	8sb	6sb	bow	bow	6	bow	2	3	0	0	0	0	flpsbw	invsbw			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Blade Bow	bow		6hb	sbw	6hb	100		1	1	0	0	0	1	36	81	0	0	0	-10	0	98	44	111	38	1	60	49	42700	2942240	0	328		hbw	8hb	6hb	bow	bow	6	bow	2	3	0	0	0	0	flphbw	invhbw			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Shadow Bow	bow		6lb	lbw	6lb	100		1	1	0	0	0	1	32	107	0	0	0	0	0	102	48	122	33	1	63	52	51220	3690242	0	328		lbw	8lb	6lb	bow	bow	6	bow	2	4	0	0	0	0	flplbw	invlbw			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Great Bow	bow		6cb	lbw	6cb	100		1	1	0	0	0	1	31	103	0	0	0	-10	0	106	53	133	43	1	68	57	35486	2784372	0	328		cbw	8cb	6cb	bow	bow	6	bow	2	3	0	0	0	0	flpcbw	invcbw	invcbwu	invcbwu	1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Diamond Bow	bow		6s7	sbb	6s7	100		1	1	0	0	0	1	54	92	0	0	0	0	0	110	58	145	48	1	72	60	49210	4054534	0	328		sbb	8s8	6s7	bow	bow	6	bow	2	3	0	0	0	0	flpsbb	invsbb	invsbbu	invsbbu	1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Crusader Bow	bow		6l7	lbb	6l7	100		1	1	0	0	0	1	38	124	0	0	0	10	0	114	63	157	52	1	77	63	36210	3214590	0	328		lbb	8l8	6l7	bow	bow	6	bow	2	4	0	0	0	0	flplbb	invcrbw			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Ward Bow	bow		6sw	sbb	6sw	100		1	1	0	0	0	1	45	116	0	0	0	0	0	118	68	170	57	1	80	67	30084	2790726	0	328		swb	8sw	6sw	bow	bow	6	bow	2	3	0	0	0	0	flpswb	invswb	invswbu	invswbu	1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Hydra Bow	bow		6lw	lbb	6lw	100		1	1	0	0	0	1	37	139	0	0	0	10	0	122	73	183	66	1	85	70	38750	3789800	0	328		lwb	8lw	6lw	bow	bow	6	bow	2	4	0	0	0	0	flplwb	invlwb			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Light Crossbow	xbow		lxb	lxb	lxb	0		1	1	0	0	0	1	7	14	0	0	0	-10	16	17	5	6	36	1	6	0	1606	23112	0	325		lxb	8lx	6lx	xbw	xbw	5	xbow	2	3	0	0	0	0	flplxb	invlxb	invlxbu	invlxbu	1	6	0		0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	1	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Crossbow	xbow		mxb	lxb	mxb	0		1	1	0	0	0	1	11	26	0	0	0	0	20	22	11	13	48	1	15	0	4690	101192	0	325		mxb	8mx	6mx	xbw	xbw	5	xbow	2	3	0	0	0	0	flpmxb	invmxb	invmxbu	invmxbu	1	6	0		0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	1	1	1	1	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Heavy Crossbow	xbow		hxb	hxb	hxb	0		1	1	0	0	0	1	18	40	0	0	0	10	24	27	18	21	60	1	24	0	8192	252680	0	325		hxb	8hx	6hx	xbw	xbw	5	xbow	2	4	0	0	0	0	flphxb	invhxb	invhxbu	invhxbu	1	6	0		0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	1	1	1	1	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Repeating Crossbow	xbow		rxb	hxb	rxb	0		1	1	0	0	0	1	18	39	0	0	0	-20	28	32	26	30	48	1	33	0	5478	245024	0	325		rxb	8rx	6rx	xbw	xbw	5	xbow	2	3	0	0	0	0	flprxb	invrxb	invrxbu	invrxbu	1	6	0		0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	1	1	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Arbalest	xbow		8lx	lxb	8lx	0		1	1	0	0	0	1	19	43	0	0	0	-10	32	37	35	40	36	1	34	24	5418	249996	0	326		lxb	8lx	6lx	xbw	xbw	5	xbow	2	3	0	0	0	0	flplxb	invarxb	inv8lxu	inv8lxu	1	6	0		0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Siege Crossbow	xbow		8mx	lxb	8mx	0		1	1	0	0	0	1	27	66	0	0	0	0	36	42	45	51	48	1	40	27	14670	707616	0	326		mxb	8mx	6mx	xbw	xbw	5	xbow	2	3	0	0	0	0	flpmxb	invsgxb	inv8mxu	inv8mxu	1	6	0		0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Balista	xbow		8hx	hxb	8hx	0		1	1	0	0	0	1	42	86	0	0	0	10	40	47	56	63	60	1	47	27	25176	1383504	0	326		hxb	8hx	6hx	xbw	xbw	5	xbow	2	4	0	0	0	0	flphxb	invbaxb	invhxbu	invhxbu	1	6	0		0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Chu-Ko-Nu	xbow		8rx	hxb	8rx	0		1	1	0	0	0	1	41	82	0	0	0	-20	44	52	68	76	48	1	54	27	17034	1096296	0	326		rxb	8rx	6rx	xbw	xbw	5	xbow	2	3	0	0	0	0	flprxb	invrxb	invrxbu	invrxbu	1	6	0		0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Pellet Bow	xbow		6lx	lxb	6lx	100		1	1	0	0	0	1	44	109	0	0	0	-10	48	57	81	90	36	1	57	46	39024	2560730	0	328		lxb	8lx	6lx	xbw	xbw	5	xbow	2	3	0	0	0	0	flplxb	invlxb	invlxbu	invlxbu	1	6	0		0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Gorgon Crossbow	xbow		6mx	lxb	6mx	100		1	1	0	0	0	1	44	132	0	0	0	0	52	62	95	105	48	1	67	55	44610	3428174	0	327		mxb	8mx	6mx	xbw	xbw	5	xbow	2	3	0	0	0	0	flpmxb	invmxb	invmxbu	invmxbu	1	6	0		0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Colossus Crossbow	xbow		6hx	hxb	6hx	100		1	1	0	0	0	1	54	143	0	0	0	10	56	67	110	121	60	1	75	63	52130	4468520	0	327		hxb	8hx	6hx	xbw	xbw	5	xbow	2	4	0	0	0	0	flphxb	invcoxb	invhxbu	invhxbu	1	6	0		0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Demon Crossbow	xbow		6rx	hxb	6rx	100		1	1	0	0	0	1	53	146	0	0	0	-20	60	72	126	138	48	1	84	70	51702	4963802	0	327		rxb	8rx	6rx	xbw	xbw	5	xbow	2	3	0	0	0	0	flprxb	invrxb	invrxbu	invrxbu	1	6	0		0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Katar	h2h		ktr	ktr	ktr	100		1	1	5	10	0	0	0	0	0	0	0	-10	17	17	3	3	57	0	1	0	144	6880	0	315		ktr	9ar	7ar	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpktr	invktr			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	1	2	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	1	2	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Wrist Blade	h2h		wrb	ktr	wrb	100		1	1	6	12	0	0	0	0	0	0	0	0	20	20	6	6	62	0	9	0	440	20114	0	315		wrb	9wb	7wb	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpktr	invwbkt			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	1	1	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	1	1	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Hatchet Hands	h2h		axf	axf	axf	100		1	1	4	20	0	0	0	0	0	0	0	10	23	23	9	9	67	0	12	0	932	31564	0	315		axf	9xf	7xf	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpaxf	invaxf	invaxfu	invaxfu	1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Cestus	h2h		ces	axf	ces	100		1	1	10	24	0	0	0	0	0	0	0	0	26	26	13	13	86	0	15	0	1028	39670	0	315		ces	9cs	7cs	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpaxf	invcskt	invaxfu	invaxfu	1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
