name	*name	szFlavorText	compactsave	version	level	levelreq	rarity	spawnable	speed	nodurability	cost	gamble cost	code	alternategfx	namestr	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	special	Transmogrify	TMogType	TMogMin	TMogMax	useable	throwable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldesccalc	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HraltiMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	PermStoreItem	multibuy	Nameable	*eol
Unique Thumb #0559			1	100	1	0	5	1	0	1	1	0	SD9	rld	SD9	16	1	1	0	0	0	flpsple	thm070			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0560			1	100	1	0	5	1	0	1	1	0	SD0	rld	SD0	16	1	1	0	0	0	flpsple	thm071			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0561			1	100	1	0	5	1	0	1	1	0	SE1	rld	SE1	16	1	1	0	0	0	flpsple	thm072			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0562			1	100	1	0	5	1	0	1	1	0	SE2	rld	SE2	16	1	1	0	0	0	flpsple	thm073			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0563			1	100	1	0	5	1	0	1	1	0	SE3	rld	SE3	16	1	1	0	0	0	flpsple	thm074			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0564			1	100	1	0	5	1	0	1	1	0	SE4	rld	SE4	16	1	1	0	0	0	flpsple	thm075			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0565			1	100	1	0	5	1	0	1	1	0	SE5	rld	SE5	16	1	1	0	0	0	flpsple	thm076			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0566			1	100	1	0	5	1	0	1	1	0	SE6	rld	SE6	16	1	1	0	0	0	flpsple	thm077			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0567			1	100	1	0	5	1	0	1	1	0	SE7	rld	SE7	16	1	1	0	0	0	flpsple	thm078			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0568			1	100	1	0	5	1	0	1	1	0	SE8	rld	SE8	16	1	1	0	0	0	flpsple	thm079			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0569			1	100	1	0	5	1	0	1	1	0	SE9	rld	SE9	16	1	1	0	0	0	flpsple	thm080			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0570			1	100	1	0	5	1	0	1	1	0	SE0	rld	SE0	16	1	1	0	0	0	flpsple	thm081			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0571			1	100	1	0	5	1	0	1	1	0	SF1	rld	SF1	16	1	1	0	0	0	flpsple	thm082			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0572			1	100	1	0	5	1	0	1	1	0	SF2	rld	SF2	16	1	1	0	0	0	flpsple	thm083			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0573			1	100	1	0	5	1	0	1	1	0	SF3	rld	SF3	16	1	1	0	0	0	flpsple	thm084			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0574			1	100	1	0	5	1	0	1	1	0	SF4	rld	SF4	16	1	1	0	0	0	flpsple	thm085			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0575			1	100	1	0	5	1	0	1	1	0	SF5	rld	SF5	16	1	1	0	0	0	flpsple	thm086			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0576			1	100	1	0	5	1	0	1	1	0	SF6	rld	SF6	16	1	1	0	0	0	flpsple	thm087			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0577			1	100	1	0	5	1	0	1	1	0	SF7	rld	SF7	16	1	1	0	0	0	flpsple	thm088			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0578			1	100	1	0	5	1	0	1	1	0	SF8	rld	SF8	16	1	1	0	0	0	flpsple	thm089			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0579			1	100	1	0	5	1	0	1	1	0	SF9	rld	SF9	16	1	1	0	0	0	flpsple	thm090			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0580			1	100	1	0	5	1	0	1	1	0	SF0	rld	SF0	16	1	1	0	0	0	flpsple	thm091			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0581			1	100	1	0	5	1	0	1	1	0	SG1	rld	SG1	16	1	1	0	0	0	flpsple	thm092			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0582			1	100	1	0	5	1	0	1	1	0	SG2	rld	SG2	16	1	1	0	0	0	flpsple	thm093			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0583			1	100	1	0	5	1	0	1	1	0	SG3	rld	SG3	16	1	1	0	0	0	flpsple	thm094			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0584			1	100	1	0	5	1	0	1	1	0	SG4	rld	SG4	16	1	1	0	0	0	flpsple	thm095			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0585			1	100	1	0	5	1	0	1	1	0	SG5	rld	SG5	16	1	1	0	0	0	flpsple	thm096			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0586			1	100	1	0	5	1	0	1	1	0	SG6	rld	SG6	16	1	1	0	0	0	flpsple	thm097			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0587			1	100	1	0	5	1	0	1	1	0	SG7	rld	SG7	16	1	1	0	0	0	flpsple	thm098			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0588			1	100	1	0	5	1	0	1	1	0	SG8	rld	SG8	16	1	1	0	0	0	flpsple	thm099			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0589			1	100	1	0	5	1	0	1	1	0	SG9	rld	SG9	16	1	1	0	0	0	flpsple	thm051			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0590			1	100	1	0	5	1	0	1	1	0	SG0	rld	SG0	16	1	1	0	0	0	flpsple	thm052			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0591			1	100	1	0	5	1	0	1	1	0	SH1	rld	SH1	16	1	1	0	0	0	flpsple	thm053			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0592			1	100	1	0	5	1	0	1	1	0	SH2	rld	SH2	16	1	1	0	0	0	flpsple	thm054			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0593			1	100	1	0	5	1	0	1	1	0	SH3	rld	SH3	16	1	1	0	0	0	flpsple	thm055			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0594			1	100	1	0	5	1	0	1	1	0	SH4	rld	SH4	16	1	1	0	0	0	flpsple	thm056			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0595			1	100	1	0	5	1	0	1	1	0	SH5	rld	SH5	16	1	1	0	0	0	flpsple	thm057			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0596			1	100	1	0	5	1	0	1	1	0	SH6	rld	SH6	16	1	1	0	0	0	flpsple	thm058			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0597			1	100	1	0	5	1	0	1	1	0	SH7	rld	SH7	16	1	1	0	0	0	flpsple	thm059			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
Unique Thumb #0598			1	100	1	0	5	1	0	1	1	0	SH8	rld	SH8	16	1	1	0	0	0	flpsple	thm060			0	xxx	0	0	0		dbs7		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1															0	0	0	non	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			0	0	0	xxx	xxx	0		0	0
